evaluation,proposed,current,best,accepted,temperature
1,57.0,57.0,57.0,True,
2,67.0,57.0,57.0,False,
3,49.0,49.0,49.0,True,
4,49.0,49.0,49.0,False,
5,56.0,49.0,49.0,False,
6,75.0,49.0,49.0,False,
7,39.0,39.0,39.0,True,
8,39.0,39.0,39.0,False,
9,36.0,36.0,36.0,True,
10,75.0,36.0,36.0,False,
11,65.0,36.0,36.0,False,
12,72.0,36.0,36.0,False,
13,75.0,36.0,36.0,False,
14,51.0,36.0,36.0,False,
15,46.0,36.0,36.0,False,
16,75.0,36.0,36.0,False,
17,46.0,36.0,36.0,False,
18,79.0,36.0,36.0,False,
19,57.0,36.0,36.0,False,
20,60.0,36.0,36.0,False,
21,56.0,36.0,36.0,False,
22,49.0,36.0,36.0,False,
23,72.0,36.0,36.0,False,
24,72.0,36.0,36.0,False,
25,56.0,36.0,36.0,False,
26,87.0,36.0,36.0,False,
27,55.0,36.0,36.0,False,
28,87.0,36.0,36.0,False,
29,56.0,36.0,36.0,False,
30,87.0,36.0,36.0,False,
31,39.0,36.0,36.0,False,
32,89.0,36.0,36.0,False,
33,65.0,36.0,36.0,False,
34,39.0,36.0,36.0,False,
35,49.0,36.0,36.0,False,
36,66.0,36.0,36.0,False,
37,79.0,36.0,36.0,False,
38,67.0,36.0,36.0,False,
39,36.0,36.0,36.0,False,
40,39.0,36.0,36.0,False,
41,46.0,36.0,36.0,False,
42,56.0,36.0,36.0,False,
43,66.0,36.0,36.0,False,
44,66.0,36.0,36.0,False,
45,56.0,36.0,36.0,False,
46,57.0,36.0,36.0,False,
47,39.0,36.0,36.0,False,
48,51.0,36.0,36.0,False,
49,79.0,36.0,36.0,False,
50,51.0,36.0,36.0,False,
51,50.0,36.0,36.0,False,
52,87.0,36.0,36.0,False,
53,49.0,36.0,36.0,False,
54,56.0,36.0,36.0,False,
55,46.0,36.0,36.0,False,
56,89.0,36.0,36.0,False,
57,51.0,36.0,36.0,False,
58,49.0,36.0,36.0,False,
59,51.0,36.0,36.0,False,
60,51.0,36.0,36.0,False,
61,65.0,36.0,36.0,False,
62,65.0,36.0,36.0,False,
63,56.0,36.0,36.0,False,
64,79.0,36.0,36.0,False,
65,55.0,36.0,36.0,False,
66,39.0,36.0,36.0,False,
67,49.0,36.0,36.0,False,
68,60.0,36.0,36.0,False,
69,89.0,36.0,36.0,False,
70,41.0,36.0,36.0,False,
71,41.0,36.0,36.0,False,
72,41.0,36.0,36.0,False,
73,55.0,36.0,36.0,False,
74,55.0,36.0,36.0,False,
75,54.0,36.0,36.0,False,
76,46.0,36.0,36.0,False,
77,67.0,36.0,36.0,False,
78,51.0,36.0,36.0,False,
79,39.0,36.0,36.0,False,
80,55.0,36.0,36.0,False,
81,89.0,36.0,36.0,False,
82,46.0,36.0,36.0,False,
83,87.0,36.0,36.0,False,
84,87.0,36.0,36.0,False,
85,39.0,36.0,36.0,False,
86,75.0,36.0,36.0,False,
87,67.0,36.0,36.0,False,
88,46.0,36.0,36.0,False,
89,46.0,36.0,36.0,False,
90,51.0,36.0,36.0,False,
91,75.0,36.0,36.0,False,
92,72.0,36.0,36.0,False,
93,56.0,36.0,36.0,False,
94,65.0,36.0,36.0,False,
95,49.0,36.0,36.0,False,
96,46.0,36.0,36.0,False,
97,65.0,36.0,36.0,False,
98,56.0,36.0,36.0,False,
99,66.0,36.0,36.0,False,
100,39.0,36.0,36.0,False,
101,51.0,36.0,36.0,False,
102,56.0,36.0,36.0,False,
103,65.0,36.0,36.0,False,
104,39.0,36.0,36.0,False,
105,54.0,36.0,36.0,False,
106,46.0,36.0,36.0,False,
107,55.0,36.0,36.0,False,
108,65.0,36.0,36.0,False,
109,51.0,36.0,36.0,False,
110,89.0,36.0,36.0,False,
111,46.0,36.0,36.0,False,
112,75.0,36.0,36.0,False,
113,50.0,36.0,36.0,False,
114,49.0,36.0,36.0,False,
115,57.0,36.0,36.0,False,
116,46.0,36.0,36.0,False,
117,50.0,36.0,36.0,False,
118,46.0,36.0,36.0,False,
119,72.0,36.0,36.0,False,
120,50.0,36.0,36.0,False,
121,87.0,36.0,36.0,False,
122,56.0,36.0,36.0,False,
123,75.0,36.0,36.0,False,
124,36.0,36.0,36.0,False,
125,46.0,36.0,36.0,False,
126,57.0,36.0,36.0,False,
127,56.0,36.0,36.0,False,
128,46.0,36.0,36.0,False,
129,57.0,36.0,36.0,False,
130,39.0,36.0,36.0,False,
131,46.0,36.0,36.0,False,
132,46.0,36.0,36.0,False,
133,75.0,36.0,36.0,False,
134,39.0,36.0,36.0,False,
135,51.0,36.0,36.0,False,
136,57.0,36.0,36.0,False,
137,65.0,36.0,36.0,False,
138,56.0,36.0,36.0,False,
139,75.0,36.0,36.0,False,
140,55.0,36.0,36.0,False,
141,54.0,36.0,36.0,False,
142,54.0,36.0,36.0,False,
143,55.0,36.0,36.0,False,
144,56.0,36.0,36.0,False,
145,41.0,36.0,36.0,False,
146,60.0,36.0,36.0,False,
147,51.0,36.0,36.0,False,
148,89.0,36.0,36.0,False,
149,50.0,36.0,36.0,False,
150,39.0,36.0,36.0,False,
